proto_id	path	depth	const_index	raw_len	raw_hex_prefix	decoded
5	0.4	1	2230	37	b6d4d6b8b6a8b7b6cea7c4dab5c4b5d0c8cbcaa9b7c5bee7b6be2cb2a2d4ecb3	对指定范围内的敌人施放剧毒,并造成眩晕
5	0.4	1	2232	14	bcabb6b3c4fdbde128b8b4d6c629	极冻凝结(复制)
5	0.4	1	2233	143	31bcb620d4ecb3c93730b5e3c9cbbaa6a3acb6b3bde132c3eba3acb7b6cea731	1级 造成70点伤害，冻结2秒，范围150\n2级 造成120点伤害，冻结2秒，范围170\n3级 造成170点伤害，冻结2秒，范围220\n4级 造成220点伤害，冻结2秒，范围220 
5	0.4	1	2234	63	d4cbd3c3cee5d0d0c6e6caf5b1f9b7e2b5d0c8cba3acd4da31c3ebbaf3a3acbd	运用五行奇术冰封敌人，在1秒后，将指定区域内的敌人冰冻并造成伤害
5	0.4	1	2236	12	c1fac1e9bbf728b8b4d6c629	龙灵击(复制)
5	0.4	1	2238	14	c6c6b5a8bac8bbf728b5c0bedf29	破胆喝击(道具)
5	0.4	1	2239	226	31bcb6203735b5e3bbf9b4a1b7b6cea7c9cbbaa6a3acb6d4b5d0b7bdd3a2d0db	1级 75点基础范围伤害，对敌方英雄额外造成5倍力量差的伤害\n2级 125点基础范围伤害，对敌方英雄额外造成5倍力量差的伤害\n3级 175点基础范围伤害，对敌方英雄额外造成5倍力量差的伤害\n4级 225点基础范围伤害，对敌方英雄额外造成5倍力量差的伤害
5	0.4	1	2240	138	bedebac8c1eeb5d0c8cbb5a8baaea3acd2d4cbefb2dfd7d4c9edceaad6d0d0c4	巨喝令敌人胆寒，以孙策自身为中心对周围敌人造成一定的基础伤害，并对敌方英雄根据力量差对其造成额外伤害，若敌方英雄力量大于孙策则不受额外伤害
5	0.4	1	2242	28	b8c5c2cabee7b6beb4a5b7a2bcbcc4dc28b3f5bcb62928b8b4d6c629	概率剧毒触发技能(初级)(复制)
5	0.4	1	2243	14	b2e6d7b4c9c1b5e728b4a5b7a229	叉状闪电(触发)
5	0.4	1	2244	8	d4ecb3c9c9cbbaa6	造成伤害
5	0.4	1	2247	8	a1bab5e7bba1a1bb	『电弧』
5	0.4	1	2248	383	31bcb6203235a3a5bcb8c2cacacdb7c5d4ecb3c9313530b5e3c9cbbaa6b5c4b5	1级 25％几率释放造成150点伤害的电弧，可跳跃8次，每次跳跃递增50％的伤害，并眩晕1秒，对魔免有效。\n2级 25％几率释放造成200点伤害的电弧，可跳跃8次，每次跳跃递增50％的伤害，并眩晕1秒，对魔免有效。\n3级 25％几率释放造成250点伤害的电弧，可跳跃8次，每次跳跃递增50％的伤害，并眩晕1秒，对魔免有效。\n4级 25％几率释放造成300点伤害的电弧，可跳跃8次，每次跳跃递增50％的伤害，并眩晕1秒，对魔免有效。
5	0.4	1	2249	60	b9a5bbf7cab1d3d0bcb8c2cab7c5b3f6d2bbb5c0ccf8d4becafdb4ceb5c4c9c1	攻击时有几率放出一道跳跃数次的闪电，可重复弹射，对魔免有效。
5	0.4	1	2251	14	c1f7b7e7bbd8d1a928cce6bbbb29	流风回雪(替换)
5	0.4	1	2254	14	f4e6c8f4beaabae828cce6bbbb29	翩若惊鸿(替换)
5	0.4	1	2258	14	bec5ccecd0fec5ae28cce6bbbb29	九天玄女(替换)
5	0.4	1	2260	12	a1babec5ccecd0fec5aea1bb	『九天玄女』
5	0.4	1	2261	315	31bcb620b9a5bbf7d3c0bec3ceaa31a3acc9c1b1dc2b3230a3a5a3acc3bfb4ce	1级 攻击永久为1，闪避+20％，每次攻击对范围内敌人造成智力*0.6伤害，对魔免有效。\n2级 攻击永久为1，闪避+30％，每次攻击对范围内敌人造成智力*0.9伤害，对魔免有效。\n3级 攻击永久为1，闪避+40％，每次攻击对范围内敌人造成智力*1.2伤害，对魔免有效。\n4级 攻击永久为1，闪避+50％，每次攻击对范围内敌人造成智力*1.5伤害，对魔免有效。
5	0.4	1	2262	40	cac0bce4cdf2ceefd7d4d3d0c6e4b7a8a3acb5abb6b7d7aad0c7d2c6a1a2c4b1	世间万物自有其法，但斗转星移、谋事在人！
5	0.4	1	2263	14	b8c5c2cabbf0d3ea28b8dfbcb629	概率火雨(高级)
5	0.4	1	2264	57	b9a5bbf7cab1d3d0d2bbb6a8bcb8c2cab6d4c4bfb1ead6dccea7333030c2ebb7	攻击时有一定几率对目标周围300码范围内的敌人造成火焰雨伤害
5	0.4	1	2266	16	c1accbf8c9c1b5e728b9a5b3c7b1f829	连锁闪电(攻城兵)
5	0.4	1	2267	215	31bcb620b9a5bbf7cab1d3d0d2bbb6a8bcb8c2cab6d4c4bfb1ead6dccea7b5c4	1级 攻击时有一定几率对目标周围的敌人造成400点火焰伤害\n2级 攻击时有一定几率对目标周围的敌人造成550点火焰伤害\n3级 攻击时有一定几率对目标周围的敌人造成700点火焰伤害\n4级 攻击时有一定几率对目标周围的敌人造成900点火焰伤害
5	0.4	1	2268	57	b9a5bbf7cab1d3d0d2bbb6a8bcb8c2cab6d4c4bfb1ead6dccea7333530c2ebb7	攻击时有一定几率对目标周围350码范围内的敌人造成火焰雨伤害
5	0.4	1	2270	10	cec1d2df28b3f5bcb629	瘟疫(初级)
5	0.4	1	2271	154	31bcb620b5afc9e433b4cea3accec1d2dfc9cbbaa6c3bfc3eb34b5e3a3acb3d6	1级 弹射3次，瘟疫伤害每秒4点，持续5秒\n2级 弹射3次，瘟疫伤害每秒12点，持续5秒\n3级 弹射3次，瘟疫伤害每秒24点，持续5秒\n4级 弹射3次，瘟疫伤害每秒48点，持续5秒
5	0.4	1	2272	99	cff2b5d0c8cbcdb6d6c0d2bbb8f6cec1d2dfb5c4d6d6d7d32cb5afc9e4b6e0b4	向敌人投掷一个瘟疫的种子,弹射多次，被击中的单位，会感染瘟疫且持续地受到伤害，而且会传染给附近的同伴
5	0.4	1	2275	10	cec1d2df28d6d0bcb629	瘟疫(中级)
5	0.4	1	2276	156	31bcb620b5afc9e434b4cea3accec1d2dfc9cbbaa6c3bfc3eb3430b5e3a3acb3	1级 弹射4次，瘟疫伤害每秒40点，持续5秒\n2级 弹射4次，瘟疫伤害每秒60点，持续5秒\n3级 弹射4次，瘟疫伤害每秒80点，持续5秒\n4级 弹射4次，瘟疫伤害每秒120点，持续5秒
5	0.4	1	2278	10	cec1d2df28b8dfbcb629	瘟疫(高级)
5	0.4	1	2279	159	31bcb620b5afc9e435b4cea3accec1d2dfc9cbbaa6c3bfc3eb313230b5e3a3ac	1级 弹射5次，瘟疫伤害每秒120点，持续5秒\n2级 弹射5次，瘟疫伤害每秒140点，持续5秒\n3级 弹射5次，瘟疫伤害每秒180点，持续5秒\n4级 弹射5次，瘟疫伤害每秒240点，持续5秒
5	0.4	1	2281	14	badab0b5d6aebcfd28c2ede1b729	黑暗之箭(马岱)
5	0.4	1	2282	338	31bcb620b8bdbcd33530b5e3c9cbbaa6a3acb1bbb4cbbcbcc4dcbbf7c9b1b5c4	1级 附加50点伤害，被此技能击杀的敌人死亡后会变为弓箭手，最多5个。右键点击可自动施放\n2级 附加100点伤害，被此技能击杀的敌人死亡后会变为弓箭手，最多5个。右键点击可自动施放\n3级 附加150点伤害，被此技能击杀的敌人死亡后会变为弓箭手，最多5个。右键点击可自动施放\n4级 附加200点伤害，被此技能击杀的敌人死亡后会变为弓箭手，最多5个。右键点击可自动施放
5	0.4	1	2283	118	cab9c6d5cda8b9a5bbf7b8bdbcd3b6eecde2c9cbbaa62cb1bbbadab0b5d6aebc	使普通攻击附加额外伤害,被黑暗之箭杀死的敌人死亡后会变为弓箭手,弓箭手可以永久存在,但最多5个。此技能右键点击可以自动施放
5	0.4	1	2285	10	ccecf4a528b3f5bcb629	天籁(初级)
5	0.4	1	2286	12	cbb2d3b0bbf728cce6bbbb29	瞬影击(替换)
5	0.4	1	2288	64	31bcb620d4ecb3c93830b5e3b7b6cea7c9cbbaa60a32bcb620d4ecb3c9313630	1级 造成80点范围伤害\n2级 造成160点范围伤害\n3级 造成320点范围伤害
5	0.4	1	2289	50	bbfdbedbc0d7b5e7b5c4c1a6c1bfb6d4d6b8b6a8b7b6cea7b5c4b5d0c8cbbdf8	积聚雷电的力量对指定范围的敌人进行暴雷攻击,范围500
5	0.4	1	2290	10	c2e4c0d728d6d0bcb629	落雷(中级)
5	0.4	1	2291	66	31bcb620d4ecb3c9343030b5e3b7b6cea7c9cbbaa60a32bcb620d4ecb3c93635	1级 造成400点范围伤害\n2级 造成650点范围伤害\n3级 造成1000点范围伤害
5	0.4	1	2292	50	bbfdbedbc0d7b5e7b5c4c1a6c1bfb6d4d6b8b6a8b7b6cea7b5c4b5d0c8cbbdf8	积聚雷电的力量对指定范围的敌人进行暴雷攻击,范围600
5	0.4	1	2294	10	c2e4c0d728b8dfbcb629	落雷(高级)
5	0.4	1	2295	68	31bcb620d4ecb3c931323030b5e3b7b6cea7c9cbbaa60a32bcb620d4ecb3c931	1级 造成1200点范围伤害\n2级 造成1800点范围伤害\n3级 造成2400点范围伤害
5	0.4	1	2296	50	bbfdbedbc0d7b5e7b5c4c1a6c1bfb6d4d6b8b6a8b7b6cea7b5c4b5d0c8cbbdf8	积聚雷电的力量对指定范围的敌人进行暴雷攻击,范围700
5	0.4	1	2298	18	bff1c4a7c9c128d0a1c4a7cdf5bcbcc4dc29	狂魔闪(小魔王技能)
5	0.4	1	2300	33	d4ecb3c9b9a5bbf72a33c9cbbaa6a3acb7b6cea7343030a3acc0e4c8b43230c3	造成攻击*3伤害，范围400，冷却20秒
5	0.4	1	2303	10	b6beceed28b3f5bcb629	毒雾(初级)
5	0.4	1	2304	132	31bcb620c3bfc3ebbcf5c9d9b5d0c8cb3430b5e3c9fac3fc2cb3d6d0f838c3eb	1级 每秒减少敌人40点生命,持续8秒\n2级 每秒减少敌人60点生命,持续8秒\n3级 每秒减少敌人80点生命,持续8秒\n4级 每秒减少敌人120点生命,持续8秒
5	0.4	1	2305	55	d6c6d4ecd2bbc6acc2ccc9abb5c4b6beceeda3acb6beceedd6d0b5c4b5d0c8cb	制造一片绿色的毒雾，毒雾中的敌人将持续减少生命，持续8秒
5	0.4	1	2307	10	b6beceed28d6d0bcb629	毒雾(中级)
5	0.4	1	2308	135	31bcb620c3bfc3ebbcf5c9d9b5d0c8cb313230b5e3c9fac3fc2cb3d6d0f838c3	1级 每秒减少敌人120点生命,持续8秒\n2级 每秒减少敌人160点生命,持续8秒\n3级 每秒减少敌人240点生命,持续8秒\n4级 每秒减少敌人320点生命,持续8秒
5	0.4	1	2309	10	b6beceed28b8dfbcb629	毒雾(高级)
5	0.4	1	2310	135	31bcb620c3bfc3ebbcf5c9d9b5d0c8cb333230b5e3c9fac3fc2cb3d6d0f838c3	1级 每秒减少敌人320点生命,持续8秒\n2级 每秒减少敌人480点生命,持续8秒\n3级 每秒减少敌人640点生命,持续8秒\n4级 每秒减少敌人800点生命,持续8秒
5	0.4	1	2311	6	b5afc9e4bcfd	弹射箭
5	0.4	1	2312	140	31bcb6c6d5cda8b9a5bbf7b5afc9e432b4cec9cbbaa6a3acc9cbbaa6b1c83430	1级普通攻击弹射2次伤害，伤害比40％\n2级普通攻击弹射2次伤害，伤害比60％\n3级普通攻击弹射2次伤害，伤害比80％\n4级普通攻击弹射2次伤害，伤害比100％
5	0.4	1	2313	43	c6d5cda8b9a5bbf7c4dcd4ecb3c932b4ceb5afc9e4c9cbbaa6a3acc3bfb4ceb5	普通攻击能造成2次弹射伤害，每次弹射伤害衰减
5	0.4	1	2314	12	c3f0cac0d6aebbf0626f7373	灭世之火boss
5	0.4	1	2315	197	31bcb620d1d7caf5a1a4c3f0cac0b1a3b3d63130c3eba3acd6b8b6a8b7b6cea7	1级 炎术·灭世保持10秒，指定范围内所有敌军每秒受到敏捷×1.2点伤害\n2级 炎术·灭世保持10秒，指定范围内所有敌军每秒受到敏捷×2.4点伤害\n3级 炎术·灭世保持10秒，指定范围内所有敌军每秒受到敏捷×3.6点伤害
5	0.4	1	2316	98	bfd6b2c0b5c4b5d8bbf0d7e6d6e4caf5a3acc8c3b4f3b7b6cea7b5c4b5d0c8cb	恐怖的地火祖咒术，让大范围的敌人陷入火焰的地狱，敌人的控制类技能和自身的移动都会打断技能的持续施放
5	0.4	1	2318	10	b1f9bcfd28b9d6ceef29	冰箭(怪物)
5	0.4	1	2319	151	31bcb620b8bdbcd3323030b5e3c9cbbaa6a3acbfc9d3d2bcfcb5e3bbf7d7d4b6	1级 附加200点伤害，可右键点击自动施放\n2级 附加300点伤害，可右键点击自动施放\n3级 附加400点伤害，可右键点击自动施放\n4级 附加500点伤害，可右键点击自动施放
5	0.4	1	2322	8	d0deb8b4d6f7b3c7	修复主城
5	0.4	1	2324	14	cac8d1aab4dfc3df28bbc6d6d229	嗜血催眠(黄忠)
5	0.4	1	2325	142	31bcb620c3f4bddd2a382b323030b5e3c9cbbaa6a3accbafc3dfb3d6d0f83132	1级 敏捷*8+200点伤害，睡眠持续12秒\n2级 敏捷*11+400点伤害，睡眠持续14秒\n3级 敏捷*14+600点伤害，睡眠持续16秒\n4级 敏捷*18+800点伤害，睡眠持续18秒
5	0.4	1	2326	50	b4dfc3dfd6b8b6a8b7b6cea7c4dab5c4b5d0c8cb2cd2bbb5a9cadcb5bdb9a5bb	催眠指定范围内的敌人,一旦受到攻击则会立即苏醒过来.
5	0.4	1	2327	10	b6bebcfd28c2ede1b729	毒箭(马岱)
5	0.4	1	2328	56	cab9c9e4b3f6c8a5b5c4bcfdc9cfb8bdbcd3b6bed0d4a3acd4ecb3c9b5d0c8cb	使射出去的箭上附加毒性，造成敌人持续的中毒伤害和移动减速
5	0.4	1	2330	14	b6e0d6d8c9c8c8d028b3f5bcb629	多重扇刃(初级)
5	0.4	1	2332	14	bcabb6b3c4fdbde128b5c0bedf29	极冻凝结(道具)
5	0.4	1	2334	15	bcabb6b3c4fdbde128b5c0bedf3229	极冻凝结(道具2)
5	0.4	1	2336	8	b1f9c6c7c9f1b7fb	冰魄神符
5	0.4	1	2337	10	c6dfbdd9b6dcb4a5b7a2	七劫盾触发
5	0.4	1	2339	10	bfd8d6c628b4a5b7a229	控制(触发)
5	0.4	1	2341	10	d5bfe3f228b4a5b7a229	湛泸(触发)
5	0.4	1	2343	14	ccecf4a5d6aed2f428c2ede1b729	天籁之音(马岱)
5	0.4	1	2344	185	31bcb620c3bfc3ebbcf5c9d9b5d0b7bd28c3f4bddd2a332b32303029b5e3c9fa	1级 每秒减少敌方(敏捷*3+200)点生命,并减少移动速度40％,持续5秒\n2级 每秒减少敌方(敏捷*6+300)点生命,并减少移动速度50％,持续5秒\n3级 每秒减少敌方(敏捷*9+400)点生命,并减少移动速度60％,持续5秒
5	0.4	1	2346	18	cbefd7d3b1bbb6afbcd3cbd928d0acd7d329	孙子被动加速(鞋子)
5	0.4	1	2347	10	ecabb7e728b8b4d6c629	飓风(复制)
5	0.4	1	2348	207	31bcb620c1fabeedb7e7b6d4d6dccea7b5d0befcd4ecb3c9c3bfc3eb3135b5e3	1级 龙卷风对周围敌军造成每秒15点伤害,龙卷风持续10秒\n2级 龙卷风对周围敌军造成每秒25点伤害,龙卷风持续10秒\n3级 龙卷风对周围敌军造成每秒35点伤害,龙卷风持续10秒\n4级 龙卷风对周围敌军造成每秒50点伤害,龙卷风持续10秒
5	0.4	1	2349	51	d4dad4adb5d8d5d9bbbdb3f6d2bbb8f6bedfd3d0b7b6cea7c9b1c9cbc1a6b5c4	在原地召唤出一个具有范围杀伤力的龙卷风,自动攻击敌人
5	0.4	1	2351	22	b8c5c2cad5d9bbbdb4a5b7a2bcbcc4dc28b3f5bcb629	概率召唤触发技能(初级)
5	0.4	1	2353	130	31bcb620d5d9bbbdd2bbcdb7bedfd3d0383030b5e3c9fac3fcb5c4c3cdcade0a	1级 召唤一头具有800点生命的猛兽\n2级 召唤一头具有1000点生命的猛兽\n3级 召唤一头具有1200点生命的猛兽\n4级 召唤一头具有1400点生命的猛兽
5	0.4	1	2355	14	b0b5d4a8c1ecd3f228b2dcb2d929	暗渊领域(曹操)
5	0.4	1	2356	222	31bcb620bde1bde7c4dacbf9d3d0b5d0c8cbc3bfc3ebc1f7caa7363030b5e3c9	1级 结界内所有敌人每秒流失600点生命，无视法抗，持续8秒\n2级 结界内所有敌人每秒流失1000点生命，无视法抗，持续8秒\n3级 结界内所有敌人每秒流失1400点生命，无视法抗，持续8秒\n4级 结界内所有敌人每秒流失1800点生命，无视法抗，持续8秒
5	0.4	1	2357	85	d2d4b2dcb2d9d7d4c9edceaad6d0d0c42cd4dad4adb5d8d5d9bbbdd2bbb8f6be	以曹操自身为中心,在原地召唤一个巨大的圆形的黑暗法术结界，进入结界的敌人将不断流失生命
5	0.4	1	2359	12	baaeb1f9b1ac28b3f5bcb629	寒冰爆(初级)
5	0.4	1	2361	16	b1f9bad3b1acc1d1c6c628b3f5bcb629	冰河爆裂破(初级)
5	0.4	1	2362	120	31bcb620d4ecb3c93130b5e3b1f9b6b3c9cbbaa6a3acb6b3bde132c3eb0a32bc	1级 造成10点冰冻伤害，冻结2秒\n2级 造成30点冰冻伤害，冻结2秒\n3级 造成60点冰冻伤害，冻结2秒\n4级 造成120点冰冻伤害，冻结2秒
5	0.4	1	2363	53	b6d4d2bbccf5d6b1cfdfc9cfb5c4b5d0c8cbb7a2b6afb1f9b6b3b3e5bbf72cd4	对一条直线上的敌人发动冰冻冲击,造成巨大伤害并冻结数秒
5	0.4	1	2365	14	c4a7c1a6b7b4cac928b8b4d6c629	魔力反噬(复制)
5	0.4	1	2366	122	31bcb620d4ecb3c937352bb6d4b7bdd6c7c1a6a1c131b5c4c9cbbaa60a32bcb6	1级 造成75+对方智力×1的伤害\n2级 造成150+对方智力×1.5的伤害\n3级 造成225+对方智力×2.5的伤害\n4级 造成300+对方智力×3的伤害
5	0.4	1	2367	28	c0fbd3c3b5d0c8cbb5c4c4a7c1a6b6d4b5d0c8cbd7d4bcbab7b4cac9	利用敌人的魔力对敌人自己反噬
5	0.4	1	2369	10	c9a2bbaa28b3f5bcb629	散华(初级)
5	0.4	1	2370	76	31bcb620b7b6cea73630302cc3bfc8cb3630b5e3c9cbbaa60a32bcb620b7b6ce	1级 范围600,每人60点伤害\n2级 范围600,每人120点伤害\n3级 范围600,每人240点伤害
5	0.4	1	2371	41	c9a2b2bcced7caf5b6d4d6dccea7b5c4b5d0c8cbd4ecb3c9bedeb4f3c9cbbaa6	散布巫术对周围的敌人造成巨大伤害，范围600
5	0.4	1	2373	10	c9c8c8d028b8b4d6c629	扇刃(复制)
5	0.4	1	2375	10	d0c7c2e428b3f5bcb629	星落(初级)
5	0.4	1	2376	153	31bcb62028d6c7c1a6a1c1302e382b31303029b5e3b7b6cea7c9cbbaa6a3acd1	1级 (智力×0.8+100)点范围伤害，眩晕2秒\n2级 (智力×1+150)点范围伤害，眩晕2秒\n3级 (智力×1.2+200)点范围伤害，眩晕2秒\n4级 (智力×1.4+250)点范围伤害，眩晕2秒
5	0.4	1	2377	81	cff2d6b8b6a8c7f8d3f2d5d9bbbdd2bbbfc5d4c9caaf2cd4da302e35c3ebbaf3	向指定区域召唤一颗陨石,在0.5秒后,陨石坠落并对范围内的敌人和建筑造成伤害,并眩晕2秒
5	0.4	1	2378	14	b0cbd5f3cdbca3a8cce6bbbba3a9	八阵图（替换）
5	0.4	1	2380	163	31bcb620b7a2b3f6b0cbb5c0ccabbcabb9e2a3acc3bfb5c0b9e2d4ecb3c93130	1级 发出八道太极光，每道光造成1000点伤害\n2级 发出八道太极光，每道光造成1500点伤害\n3级 发出八道太极光，每道光造成2000点伤害\n4级 发出八道太极光，每道光造成3000点伤害
5	0.4	1	2381	79	bbfdbedbcee5d0d0c6e6caf5b5c4c4dcc1bf2cb3cac9c8d0ceb6d4d5fdc7b0b7	积聚五行奇术的能量,呈扇形对正前方发出三道太极光线，每道太极光都会对敌人造成伤害
5	0.4	1	2383	14	c0d7b5e7bba4c9ed28b8b4d6c629	雷电护身(复制)
5	0.4	1	2385	10	c2e4caaf28cbefbce129	落石(孙坚)
5	0.4	1	2386	236	31bcb620c3bfc3ebd4ecb3c928d6c7c1a6a1c1312e36b5e3c9cbbaa6b5c4cdac	1级 每秒造成(智力×1.6点伤害的同时附带50％几率眩晕,持续5秒\n2级 每秒造成(智力×2.4)点伤害的同时附带50％几率眩晕,持续5秒\n3级 每秒造成(智力×3.2)点伤害的同时附带50％几率眩晕,持续5秒\n4级 每秒造成(智力×4)点伤害的同时附带50％几率眩晕,持续5秒
5	0.4	1	2387	56	b6d4b7b6cea7c4dab5d0b7bdb5a5cebbcab9d3c3c2e4caafbcc62cd4ecb3c9c9	对范围内敌方单位使用落石计,造成伤害,并有50％几率造成眩晕
5	0.4	1	2388	14	b8c5c2cad5d9bbbd28b3f5bcb629	概率召唤(初级)
5	0.4	1	2389	40	b9a5bbf7cab1d3d0d2bbb6a8bcb8c2cad5d9bbbdd2bbb8f6b4f3cff3d3ebc4e3	攻击时有一定几率召唤一个大象与你并肩作战
5	0.4	1	2390	22	b8c5c2cad5d9bbbdb4a5b7a2bcbcc4dc28d6d0bcb629	概率召唤触发技能(中级)
5	0.4	1	2392	22	b8c5c2cad5d9bbbdb4a5b7a2bcbcc4dc28b8dfbcb629	概率召唤触发技能(高级)
5	0.4	1	2394	24	b8c5c2cad5d9bbbdb4a5b7a2bcbcc4dc28d7a8bcd2bcb629	概率召唤触发技能(专家级)
5	0.4	1	2396	14	b8c5c2cad5d9bbbd28d6d0bcb629	概率召唤(中级)
5	0.4	1	2397	40	b9a5bbf7cab1d3d0d2bbb6a8bcb8c2cad5d9bbbdd2bbb8f6bda3b1f8d3ebc4e3	攻击时有一定几率召唤一个剑兵与你并肩作战
5	0.4	1	2398	14	b8c5c2cad5d9bbbd28b8dfbcb629	概率召唤(高级)
5	0.4	1	2399	40	b9a5bbf7cab1d3d0d2bbb6a8bcb8c2cad5d9bbbdd2bbb8f6b4b8b1f8d3ebc4e3	攻击时有一定几率召唤一个锤兵与你并肩作战
5	0.4	1	2400	16	b8c5c2cad5d9bbbd28d7a8bcd2bcb629	概率召唤(专家级)
5	0.4	1	2401	42	b9a5bbf7cab1d3d0d2bbb6a8bcb8c2cad5d9bbbdd2bbb8f6ccd9bcd7b1f8d3eb	攻击时有一定几率召唤一个藤甲兵与你并肩作战
5	0.4	1	2403	16	b1f9bad3b1acc1d1c6c628d6d0bcb629	冰河爆裂破(中级)
5	0.4	1	2404	131	31bcb620d4ecb3c9313230b5e3b1f9b6b3c9cbbaa6a3acb6b3bde1322e35c3eb	1级 造成120点冰冻伤害，冻结2.5秒\n2级 造成200点冰冻伤害，冻结2.5秒\n3级 造成280点冰冻伤害，冻结2.5秒\n4级 造成360点冰冻伤害，冻结2.5秒
5	0.4	1	2406	16	b1f9bad3b1acc1d1c6c628b8dfbcb629	冰河爆裂破(高级)
5	0.4	1	2407	123	31bcb620d4ecb3c9333630b5e3b1f9b6b3c9cbbaa6a3acb6b3bde133c3eb0a32	1级 造成360点冰冻伤害，冻结3秒\n2级 造成500点冰冻伤害，冻结3秒\n3级 造成650点冰冻伤害，冻结3秒\n4级 造成800点冰冻伤害，冻结3秒
5	0.4	1	2408	18	b1f9bad3b1acc1d1c6c628d7a8bcd2bcb629	冰河爆裂破(专家级)
5	0.4	1	2410	8	c4a7b7a82b313030	魔法+100
5	0.4	1	2412	7	b2ddd2a94c7632	草药Lv2
5	0.4	1	2414	8	c9fac3fc2b313030	生命+100
5	0.4	1	2416	8	c9fac3fc2b353030	生命+500
5	0.4	1	2418	10	c9fac3fc2b3132353030	生命+12500
5	0.4	1	2421	10	c9a2bbaa28d6d0bcb629	散华(中级)
5	0.4	1	2422	77	31bcb620b7b6cea73730302cc3bfc8cb333030b5e3c9cbbaa60a32bcb620b7b6	1级 范围700,每人300点伤害\n2级 范围700,每人500点伤害\n3级 范围700,每人800点伤害
5	0.4	1	2423	41	c9a2b2bcced7caf5b6d4d6dccea7b5c4b5d0c8cbd4ecb3c9bedeb4f3c9cbbaa6	散布巫术对周围的敌人造成巨大伤害，范围700
5	0.4	1	2425	10	c9a2bbaa28b8dfbcb629	散华(高级)
5	0.4	1	2426	80	31bcb620b7b6cea73830302cc3bfc8cb31303030b5e3c9cbbaa60a32bcb620b7	1级 范围800,每人1000点伤害\n2级 范围800,每人1500点伤害\n3级 范围800,每人2000点伤害
5	0.4	1	2427	41	c9a2b2bcced7caf5b6d4d6dccea7b5c4b5d0c8cbd4ecb3c9bedeb4f3c9cbbaa6	散布巫术对周围的敌人造成巨大伤害，范围800
5	0.4	1	2428	10	d0c7c2e428d6d0bcb629	星落(中级)
5	0.4	1	2429	163	31bcb62028d6c7c1a6a1c1312e342b32353029b5e3b7b6cea7c9cbbaa6a3acd1	1级 (智力×1.4+250)点范围伤害，眩晕2.5秒\n2级 (智力×1.6+350)点范围伤害，眩晕2.5秒\n3级 (智力×1.8+450)点范围伤害，眩晕2.5秒\n4级 (智力×2.2+600)点范围伤害，眩晕2.5秒
5	0.4	1	2430	83	cff2d6b8b6a8c7f8d3f2d5d9bbbdd2bbbfc5d4c9caaf2cd4da302e35c3ebbaf3	向指定区域召唤一颗陨石,在0.5秒后,陨石坠落并对范围内的敌人和建筑造成伤害,并眩晕2.5秒
5	0.4	1	2432	10	d0c7c2e428b8dfbcb629	星落(高级)
5	0.4	1	2433	154	31bcb62028d6c7c1a6a1c1322e322b36303029b5e3b7b6cea7c9cbbaa6a3acd1	1级 (智力×2.2+600)点范围伤害，眩晕3秒\n2级 (智力×2.8+750)点范围伤害，眩晕3秒\n3级 (智力×3.4+900)点范围伤害，眩晕3秒\n4级 (智力×4+1100)点范围伤害，眩晕3秒
5	0.4	1	2434	81	cff2d6b8b6a8c7f8d3f2d5d9bbbdd2bbbfc5d4c9caaf2cd4da302e35c3ebbaf3	向指定区域召唤一颗陨石,在0.5秒后,陨石坠落并对范围内的敌人和建筑造成伤害,并眩晕3秒
5	0.4	1	2438	8	b0d4c6f8bba4cce5	霸气护体
5	0.4	1	2439	139	31bcb620bcf5c9d93130a3a5c4a7b7a8c9cbbaa6bacd3130a3a5ceefc0edc9cb	1级 减少10％魔法伤害和10％物理伤害\n2级 减少20％魔法伤害和20％物理伤害\n3级 减少30％魔法伤害和30％物理伤害\n4级 减少40％魔法伤害和40％物理伤害
5	0.4	1	2440	50	d7f0b9f3b5c4b0d4c6f8bba4cce5a3acc4dcb4f3b7f9bdb5b5cdcadcb5bdb5c4	尊贵的霸气护体，能大幅降低受到的魔法伤害和物理伤害
5	0.4	1	2441	13	d1d7caf5a1a4b1ac284c763129	炎术·爆(Lv1)
5	0.4	1	2444	10	d6c7c1a62b32352a4c76	智力+25*Lv
5	0.4	1	2446	10	c1a6c1bf2b32352a4c76	力量+25*Lv
5	0.4	1	2448	10	c3f4bddd2b32352a4c76	敏捷+25*Lv
5	0.4	1	2450	8	f5f5b2f5b7e7d2c2	貂蝉风衣
5	0.4	1	2452	12	c9c1bbf728b9a5b3c7b9d629	闪击(攻城怪)
5	0.4	1	2453	134	31bcb620c9c1bbf7d4ecb3c93430b5e3c9cbbaa62cc0e4c8b4cab1bce43137c3	1级 闪击造成40点伤害,冷却时间17秒\n2级 闪击造成50点伤害,冷却时间14秒\n3级 闪击造成60点伤害,冷却时间11秒\n4级 闪击造成70点伤害,冷却时间8秒
5	0.4	1	2455	8	c9c1bbf7b5c0bedf	闪击道具
5	0.4	1	2457	12	b7c9d1e0c9c128cce6bbbb29	飞燕闪(替换)
5	0.4	1	2458	6	c5aee6b4caaf	女娲石
5	0.4	1	2459	12	a1babdf5d2c2baaec7b9a1bb	『锦衣寒枪』
